TimeUS,Log,CMDTimeUS,CMDLat,CMDLng,CMDAlt,AcceptRadius,AcceptRatio,AcceptAirspeed,AirspeedRatio,Lat,Lng,RelHomeAlt,Haversine,HaversineFt,dAlt,dAltFt,Dist,DistFt
1299641544,Skyhunter 10,1299218345.0,40.8000688,-77.8936136,65.0,7.0,0.4827586206896552,13.05398,0.5362349260532038,40.8000487,-77.8936319,65.73512,2.715188650490546,8.908099532075402,0.7351199999999949,2.411811100799983,2.8129434445350414,9.228817370568343
1590098899,Skyhunter 10,1588818306.0,40.8015429,-77.893281,40.0,19.0,1.3103448275862069,14.62595,1.2990609157012023,40.801568,-77.8932708,39.54319,2.920886020637216,9.582959691947403,-0.4568099999999973,-1.4987205203999912,2.95639146962203,9.69944738919474
1599442401,Skyhunter 10,1597918224.0,40.800418,-77.8924227,65.0,27.0,1.862068965517241,18.60004,1.451609781484341,40.8003985,-77.8924407,58.86716,2.645955621959436,8.680957042749395,-6.132840000000002,-20.120866785600004,6.679281968818112,21.913655454577217
1604899495,Skyhunter 10,1603118229.0,40.7996302,-77.8923905,65.0,29.0,2.0,15.0765,1.923523364176036,40.7996816,-77.8924599,65.87548,8.174918900831486,26.820600926603973,0.875479999999996,2.872309803199987,8.221664324549614,26.97396518255536
1611542023,Skyhunter 10,1611118840.0,40.7998414,-77.8934848,65.0,7.0,0.4827586206896552,13.28432,0.5269370204873114,40.7998185,-77.8934926,65.56565,2.630389008334149,8.629885474103007,0.5656500000000051,1.8558071460000167,2.690521558669454,8.827170750545093
1798799646,Skyhunter 10,1796718201.0,40.8015429,-77.893281,40.0,19.0,1.3103448275862069,13.61911,1.3950985049683864,40.8016314,-77.8930727,38.53645,20.11158550751405,65.9828941964724,-1.463549999999998,-4.8016733819999935,20.164767547099306,66.15737595922528
1808041697,Skyhunter 10,1806518293.0,40.800418,-77.8924227,65.0,27.0,1.862068965517241,17.99965,1.5000291672338073,40.8003974,-77.892452,59.01099,3.3668792007523445,11.046191956996324,-5.98901,-19.6489835684,6.870525186079937,22.541093851498506
1813541977,Skyhunter 10,1811718169.0,40.7996302,-77.8923905,65.0,29.0,2.0,14.4089,2.012644962488462,40.7996837,-77.8924596,66.23705,8.322259869428056,27.304003070014343,1.2370499999999964,4.058563121999988,8.413697286971564,27.603994606987783
1820298991,Skyhunter 10,1819818890.0,40.7998414,-77.8934848,65.0,7.0,0.4827586206896552,13.58189,0.5153921876852191,40.7998213,-77.8934957,65.6886,2.416693783654469,7.928785633164927,0.6885999999999939,2.25918642399998,2.512882568675692,8.244365646613957
1966999621,Skyhunter 10,1965118228.0,40.8008606,-77.8928626,40.0,29.0,2.0,14.69022,1.9741024981246027,40.8008864,-77.8929401,37.57685,7.128367791021248,23.38703418349415,-2.42315,-7.949967445999999,7.528962962225884,24.701322844989168
1973841530,Skyhunter 10,1972118194.0,40.8003977,-77.8938979,40.0,29.0,2.0,14.79131,1.960610655851308,40.8004495,-77.8938814,38.42086,5.926651135844857,19.44439411252524,-1.5791400000000024,-5.180905677600008,6.133422928969691,20.12277928228092
4481303987,Skyhunter 8-6,4479580700.0,40.8008606,-77.8928626,40.0,26.0,1.793103448275862,15.08892,1.7231186857641236,40.800842,-77.8927678,37.86303,8.245597385022675,27.0524857246778,-2.136969999999998,-7.011056654799994,8.518011329928646,27.9462322916831
4488404816,Skyhunter 8-6,4486780682.0,40.8003977,-77.8938979,40.0,26.0,1.793103448275862,14.72315,1.7659264491633924,40.8003719,-77.8939009,40.40469,2.8807350319876868,9.451230722346482,0.4046900000000022,1.327723139600007,2.9090218838333097,9.544035357355677
4495103836,Skyhunter 8-6,4493180689.0,40.8010393,-77.8945041,40.0,26.0,1.793103448275862,14.85439,1.7503243148995011,40.80104,-77.8945095,41.36317,0.4612792185127808,1.513383311265472,1.3631699999999969,4.472342662799989,1.4391007491943546,4.721459301986807
4502804708,Skyhunter 8-6,4501780629.0,40.8015713,-77.8935385,40.0,15.0,1.0344827586206895,15.26649,0.98254412114376,40.8015982,-77.8935506,39.83093,3.160678099804421,10.369679136962338,-0.1690699999999978,-0.5546916187999928,3.1651967893771293,10.384504234460062
4510303973,Skyhunter 8-6,4508580667.0,40.8008606,-77.8928626,40.0,26.0,1.793103448275862,14.99122,1.7343485053251169,40.8008537,-77.892828,39.19106,3.012601291410605,9.883862820911569,-0.8089399999999998,-2.6540027095999994,3.1193189103727184,10.23398625390723
4517261320,Skyhunter 8-6,4515580702.0,40.8003977,-77.8938979,40.0,26.0,1.793103448275862,14.26917,1.822110185806182,40.8003636,-77.8939055,39.51236,3.846419366927456,12.619486515790271,-0.4876399999999989,-1.5998688175999969,3.8772070767337934,12.720496065631298
4619161906,Skyhunter 8-6,4617380663.0,40.8008606,-77.8928626,40.0,29.0,2.0,14.75323,1.965671246228792,40.800867,-77.8929067,38.00637,3.780694251035877,12.403852926568543,-1.9936300000000031,-6.54078104920001,4.274132613374992,14.02274524326521
4625503660,Skyhunter 8-6,4623780726.0,40.8003977,-77.8938979,40.0,29.0,2.0,14.56672,1.990839392807715,40.800422,-77.8938901,38.66663,2.781444634849764,9.1254748158005,-1.3333700000000022,-4.374573630800007,3.084527486282873,10.119841158096303
4631603659,Skyhunter 8-6,4629680488.0,40.8010393,-77.8945041,40.0,29.0,2.0,14.9091,1.945120765170265,40.801029,-77.8944294,38.69802,6.392964288341579,20.974292955762586,-1.3019800000000004,-4.271588063200001,6.524196832745832,21.40484593674584
4639003616,Skyhunter 8-6,4637880498.0,40.8015713,-77.8935385,40.0,15.0,1.0344827586206895,15.00748,0.999501581877837,40.8015751,-77.8935375,39.76596,0.4309646087469428,1.41392592696132,-0.2340400000000002,-0.7678477936000008,0.4904133109861575,1.608967607215825
4645903675,Skyhunter 8-6,4644080491.0,40.8008606,-77.8928626,40.0,29.0,2.0,14.68535,1.974757155941125,40.8008677,-77.8929154,40.28218,4.515181913530119,14.813589429186155,0.2821799999999967,0.9257874311999894,4.523990855944507,14.842490159816975
4652261290,Skyhunter 8-6,4650580668.0,40.8003977,-77.8938979,40.0,29.0,2.0,15.02566,1.9300316924514465,40.8004251,-77.8938908,40.41542,3.105679027733864,10.18923598135037,0.4154199999999974,1.3629265527999916,3.133339432571256,10.279985343957078
4658103883,Skyhunter 8-6,4656280513.0,40.8010393,-77.8945041,40.0,29.0,2.0,14.67136,1.9766402024079568,40.8010183,-77.8944061,39.69185,8.57548616930933,28.134798043716824,-0.3081499999999977,-1.0109908459999926,8.581020886964186,28.15295656678758
4665361254,Skyhunter 8-6,4664280445.0,40.8015713,-77.8935385,40.0,15.0,1.0344827586206895,14.65932,1.023239822856722,40.8015692,-77.893535,39.86229,0.3760277316936258,1.2336868232497151,-0.1377099999999984,-0.4518044763999949,0.400450869773875,1.31381523158892
4671961615,Skyhunter 8-6,4670280497.0,40.8008606,-77.8928626,40.0,29.0,2.0,15.20349,1.9074567747273816,40.800868,-77.8929468,39.39024,7.13698129367526,23.41529370754154,-0.6097600000000014,-2.0005249984000044,7.162981868179661,23.50059743239856
4678004784,Skyhunter 8-6,4676380733.0,40.8003977,-77.8938979,40.0,29.0,2.0,15.68177,1.8492810441678456,40.8004468,-77.89388,39.72817,5.665359257204016,18.587137265405225,-0.2718300000000013,-0.8918307372000044,5.671876855335211,18.60852046205797
4683661189,Skyhunter 8-6,4681880502.0,40.8010393,-77.8945041,40.0,29.0,2.0,15.03897,1.9283235487536712,40.8010235,-77.8944121,40.02382,7.942925873276014,26.05946892207888,0.0238200000000006,0.078149608800002,7.94296159003413,26.05958610304757
4690861196,Skyhunter 8-6,4689780683.0,40.8015713,-77.8935385,40.0,15.0,1.0344827586206895,14.78715,1.0143942544709426,40.8015618,-77.8935335,39.76852,1.1374238857884131,3.7317057814500574,-0.2314799999999977,-0.7594488431999924,1.160739456709391,3.808200439150438
